transaction_key,transaction_id,transaction_date,transaction_timestamp,customer_key,location_key,channel,fulfillment_type,subtotal,tax_amount,discount_amount,delivery_fee,total_amount,item_count,total_quantity,payment_method,transaction_status,source_system,created_timestamp
FT_POS_000354,TRX100354,2025-09-20,2025-09-20 06:10:40.783522,,LK_ST003,IN_STORE,IMMEDIATE,353.2,35.32,0.0,0.0,388.52,2,4,CASH,COMPLETED,POS,2025-10-17 11:24:40.861801
FT_POS_000355,TRX100355,2025-10-16,2025-10-16 08:36:40.783537,,LK_ST017,IN_STORE,IMMEDIATE,199.84,19.98,0.0,0.0,219.82,2,4,CASH,VOID,POS,2025-10-17 11:24:40.861801
FT_POS_000356,TRX100356,2025-09-22,2025-09-22 12:13:40.783556,,LK_ST017,IN_STORE,IMMEDIATE,10.95,1.1,0.0,0.0,12.05,4,5,PAYWAVE,COMPLETED,POS,2025-10-17 11:24:40.861801
FT_POS_000357,TRX100357,2025-09-29,2025-09-29 20:41:40.783571,,LK_ST012,IN_STORE,IMMEDIATE,272.64,25.9,13.63,0.0,284.91,6,8,PAYWAVE,RETURN,POS,2025-10-17 11:24:40.861801
FT_POS_000358,TRX100358,2025-10-02,2025-10-02 03:25:40.783586,,LK_ST014,IN_STORE,IMMEDIATE,151.52,15.15,0.0,0.0,166.67,1,2,VOUCHER,VOID,POS,2025-10-17 11:24:40.861801
FT_POS_000359,TRX100359,2025-10-03,2025-10-03 18:56:40.783602,,LK_ST021,IN_STORE,IMMEDIATE,622.98,62.3,0.0,0.0,685.28,7,9,CARD,RETURN,POS,2025-10-17 11:24:40.861801
FT_POS_000360,TRX100360,2025-09-27,2025-09-27 04:10:40.783617,,LK_ST006,IN_STORE,IMMEDIATE,321.78,30.57,16.09,0.0,336.26,4,6,PAYWAVE,COMPLETED,POS,2025-10-17 11:24:40.861801
FT_POS_000361,TRX100361,2025-09-20,2025-09-20 21:35:40.783714,,LK_ST003,IN_STORE,IMMEDIATE,21.6,2.16,0.0,0.0,23.76,2,4,CARD,COMPLETED,POS,2025-10-17 11:24:40.861801
FT_POS_000362,TRX100362,2025-09-28,2025-09-28 05:22:40.783731,,LK_ST009,IN_STORE,IMMEDIATE,292.5,29.25,0.0,0.0,321.75,5,5,VOUCHER,VOID,POS,2025-10-17 11:24:40.861801
FT_POS_000363,TRX100363,2025-09-18,2025-09-18 23:32:40.783747,,LK_ST005,IN_STORE,IMMEDIATE,156.36,15.64,0.0,0.0,172.0,3,3,CARD,VOID,POS,2025-10-17 11:24:40.861801
FT_POS_000364,TRX100364,2025-09-24,2025-09-24 09:05:40.783763,,LK_ST024,IN_STORE,IMMEDIATE,341.74,32.47,17.09,0.0,357.12,7,7,PAYWAVE,COMPLETED,POS,2025-10-17 11:24:40.861801
FT_POS_000365,TRX100365,2025-10-03,2025-10-03 21:00:40.783795,,LK_ST017,IN_STORE,IMMEDIATE,315.48,31.55,0.0,0.0,347.03,4,6,CARD,COMPLETED,POS,2025-10-17 11:24:40.861801
FT_POS_000366,TRX100366,2025-09-17,2025-09-17 22:18:40.783810,,LK_ST014,IN_STORE,IMMEDIATE,189.45,18.0,9.47,0.0,197.98,4,5,PAYWAVE,COMPLETED,POS,2025-10-17 11:24:40.861801
FT_POS_000367,TRX100367,2025-10-01,2025-10-01 00:05:40.783839,,LK_ST021,IN_STORE,IMMEDIATE,177.02,16.82,8.85,0.0,184.99,1,2,CARD,VOID,POS,2025-10-17 11:24:40.861801
FT_POS_000368,TRX100368,2025-10-14,2025-10-14 02:47:40.783855,,LK_ST003,IN_STORE,IMMEDIATE,76.7,7.67,0.0,0.0,84.37,1,2,PAYWAVE,COMPLETED,POS,2025-10-17 11:24:40.861801
FT_POS_000369,TRX100369,2025-10-01,2025-10-01 13:31:40.783870,,LK_ST001,IN_STORE,IMMEDIATE,402.15,36.19,40.22,0.0,398.12,4,5,PAYWAVE,VOID,POS,2025-10-17 11:24:40.861801
FT_POS_000370,TRX100370,2025-09-26,2025-09-26 15:23:40.783885,,LK_ST020,IN_STORE,IMMEDIATE,84.66,8.04,4.23,0.0,88.47,2,2,CARD,COMPLETED,POS,2025-10-17 11:24:40.861801
FT_POS_000371,TRX100371,2025-09-24,2025-09-24 04:14:40.783908,,LK_ST021,IN_STORE,IMMEDIATE,138.09,13.12,6.9,0.0,144.31,3,3,VOUCHER,RETURN,POS,2025-10-17 11:24:40.861801
FT_POS_000372,TRX100372,2025-10-04,2025-10-04 19:17:40.783924,,LK_ST023,IN_STORE,IMMEDIATE,513.9,48.82,25.7,0.0,537.02,7,9,CASH,VOID,POS,2025-10-17 11:24:40.861801
FT_POS_000373,TRX100373,2025-09-26,2025-09-26 17:55:40.783939,,LK_ST001,IN_STORE,IMMEDIATE,62.82,6.28,0.0,0.0,69.1,1,3,VOUCHER,COMPLETED,POS,2025-10-17 11:24:40.861801
FT_POS_000374,TRX100374,2025-09-29,2025-09-29 21:38:40.783954,,LK_ST003,IN_STORE,IMMEDIATE,255.2,25.52,0.0,0.0,280.72,7,8,CARD,COMPLETED,POS,2025-10-17 11:24:40.861801
FT_POS_000375,TRX100375,2025-10-12,2025-10-12 00:40:40.783969,,LK_ST018,IN_STORE,IMMEDIATE,54.7,5.47,0.0,0.0,60.17,2,2,VOUCHER,RETURN,POS,2025-10-17 11:24:40.861801
FT_POS_000376,TRX100376,2025-09-23,2025-09-23 10:25:40.783984,,LK_ST025,IN_STORE,IMMEDIATE,329.36,32.94,0.0,0.0,362.3,7,8,PAYWAVE,RETURN,POS,2025-10-17 11:24:40.861801
FT_POS_000377,TRX100377,2025-10-12,2025-10-12 03:17:40.783999,,LK_ST010,IN_STORE,IMMEDIATE,358.54,35.85,0.0,0.0,394.39,5,7,CASH,COMPLETED,POS,2025-10-17 11:24:40.861801
FT_POS_000378,TRX100378,2025-10-06,2025-10-06 13:34:40.784014,,LK_ST022,IN_STORE,IMMEDIATE,203.61,19.34,10.18,0.0,212.77,1,3,CARD,COMPLETED,POS,2025-10-17 11:24:40.861801
FT_POS_000379,TRX100379,2025-09-24,2025-09-24 03:08:40.784065,,LK_ST003,IN_STORE,IMMEDIATE,62.73,5.96,3.14,0.0,65.55,2,3,CARD,COMPLETED,POS,2025-10-17 11:24:40.861801
FT_POS_000380,TRX100380,2025-10-05,2025-10-05 21:53:40.784084,,LK_ST008,IN_STORE,IMMEDIATE,39.08,3.91,0.0,0.0,42.99,2,4,CARD,COMPLETED,POS,2025-10-17 11:24:40.861801
FT_POS_000381,TRX100381,2025-10-02,2025-10-02 19:31:40.784100,,LK_ST014,IN_STORE,IMMEDIATE,280.88,26.68,14.04,0.0,293.52,3,4,CASH,COMPLETED,POS,2025-10-17 11:24:40.861801
FT_POS_000382,TRX100382,2025-09-25,2025-09-25 15:52:40.784115,,LK_ST024,IN_STORE,IMMEDIATE,109.32,10.38,5.47,0.0,114.23,3,3,PAYWAVE,COMPLETED,POS,2025-10-17 11:24:40.861801
FT_POS_000383,TRX100383,2025-10-08,2025-10-08 03:53:40.784130,,LK_ST018,IN_STORE,IMMEDIATE,26.4,2.64,0.0,0.0,29.04,5,6,CARD,COMPLETED,POS,2025-10-17 11:24:40.861801
FT_POS_000384,TRX100384,2025-09-30,2025-09-30 11:23:40.784145,,LK_ST015,IN_STORE,IMMEDIATE,24.74,2.47,0.0,0.0,27.21,2,2,VOUCHER,VOID,POS,2025-10-17 11:24:40.861801
FT_POS_000385,TRX100385,2025-10-17,2025-10-17 10:44:40.784161,,LK_ST022,IN_STORE,IMMEDIATE,294.0,29.4,0.0,0.0,323.4,6,6,CARD,COMPLETED,POS,2025-10-17 11:24:40.861801
FT_POS_000386,TRX100386,2025-10-05,2025-10-05 11:12:40.784176,,LK_ST023,IN_STORE,IMMEDIATE,342.4,32.53,17.12,0.0,357.81,2,4,CARD,COMPLETED,POS,2025-10-17 11:24:40.861801
FT_POS_000387,TRX100387,2025-09-27,2025-09-27 13:46:40.784201,,LK_ST002,IN_STORE,IMMEDIATE,388.25,38.83,0.0,0.0,427.08,3,5,CARD,VOID,POS,2025-10-17 11:24:40.861801
FT_POS_000388,TRX100388,2025-10-16,2025-10-16 05:46:40.784216,,LK_ST010,IN_STORE,IMMEDIATE,409.52,40.95,0.0,0.0,450.47,6,8,CARD,COMPLETED,POS,2025-10-17 11:24:40.861801
FT_POS_000389,TRX100389,2025-09-21,2025-09-21 21:27:40.784231,,LK_ST002,IN_STORE,IMMEDIATE,149.46,14.95,0.0,0.0,164.41,1,2,PAYWAVE,COMPLETED,POS,2025-10-17 11:24:40.861801
FT_POS_000390,TRX100390,2025-09-29,2025-09-29 20:51:40.784247,,LK_ST017,IN_STORE,IMMEDIATE,18.58,1.76,0.93,0.0,19.41,1,2,VOUCHER,COMPLETED,POS,2025-10-17 11:24:40.861801
FT_POS_000391,TRX100391,2025-10-07,2025-10-07 12:41:40.784262,,LK_ST008,IN_STORE,IMMEDIATE,577.17,54.83,28.86,0.0,603.14,7,9,PAYWAVE,COMPLETED,POS,2025-10-17 11:24:40.861801
FT_POS_000392,TRX100392,2025-10-01,2025-10-01 04:14:40.784277,,LK_ST001,IN_STORE,IMMEDIATE,367.1,34.87,18.36,0.0,383.61,4,5,VOUCHER,COMPLETED,POS,2025-10-17 11:24:40.861801
FT_POS_000393,TRX100393,2025-09-19,2025-09-19 08:26:40.784292,,LK_ST009,IN_STORE,IMMEDIATE,189.25,17.03,18.92,0.0,187.36,3,5,CARD,VOID,POS,2025-10-17 11:24:40.861801
FT_POS_000394,TRX100394,2025-10-12,2025-10-12 03:19:40.784307,,LK_ST011,IN_STORE,IMMEDIATE,288.0,27.36,14.4,0.0,300.96,4,5,CASH,COMPLETED,POS,2025-10-17 11:24:40.861801
FT_POS_000395,TRX100395,2025-10-09,2025-10-09 04:54:40.784322,,LK_ST022,IN_STORE,IMMEDIATE,240.36,21.63,24.04,0.0,237.95,6,6,PAYWAVE,VOID,POS,2025-10-17 11:24:40.861801
FT_POS_000396,TRX100396,2025-10-08,2025-10-08 18:13:40.784337,,LK_ST016,IN_STORE,IMMEDIATE,249.81,22.48,24.98,0.0,247.31,3,3,CASH,RETURN,POS,2025-10-17 11:24:40.861801
FT_POS_000397,TRX100397,2025-10-10,2025-10-10 03:35:40.784352,,LK_ST007,IN_STORE,IMMEDIATE,86.59,8.23,4.33,0.0,90.49,5,7,PAYWAVE,COMPLETED,POS,2025-10-17 11:24:40.861801
FT_POS_000398,TRX100398,2025-09-19,2025-09-19 15:38:40.784367,,LK_ST010,IN_STORE,IMMEDIATE,28.32,2.83,0.0,0.0,31.15,2,3,CARD,COMPLETED,POS,2025-10-17 11:24:40.861801
FT_POS_000399,TRX100399,2025-09-21,2025-09-21 05:14:40.784383,,LK_ST023,IN_STORE,IMMEDIATE,186.96,18.7,0.0,0.0,205.66,5,6,PAYWAVE,COMPLETED,POS,2025-10-17 11:24:40.861801
FT_POS_000400,TRX100400,2025-09-27,2025-09-27 20:21:40.784398,,LK_ST003,IN_STORE,IMMEDIATE,454.56,45.46,0.0,0.0,500.02,6,6,CARD,VOID,POS,2025-10-17 11:24:40.861801
FT_POS_000401,TRX100401,2025-10-11,2025-10-11 13:59:40.784414,,LK_ST018,IN_STORE,IMMEDIATE,88.71,8.87,0.0,0.0,97.58,3,3,PAYWAVE,VOID,POS,2025-10-17 11:24:40.861801
FT_POS_000402,TRX100402,2025-10-15,2025-10-15 02:25:40.784430,,LK_ST025,IN_STORE,IMMEDIATE,354.72,35.47,0.0,0.0,390.19,6,8,CARD,COMPLETED,POS,2025-10-17 11:24:40.861801
FT_POS_000403,TRX100403,2025-10-07,2025-10-07 22:14:40.784448,,LK_ST024,IN_STORE,IMMEDIATE,45.4,4.54,0.0,0.0,49.94,2,2,CARD,VOID,POS,2025-10-17 11:24:40.861801
FT_POS_000404,TRX100404,2025-09-29,2025-09-29 14:13:40.784463,,LK_ST013,IN_STORE,IMMEDIATE,224.46,20.2,22.45,0.0,222.21,1,3,VOUCHER,COMPLETED,POS,2025-10-17 11:24:40.861801
FT_POS_000405,TRX100405,2025-09-25,2025-09-25 00:12:40.784478,,LK_ST007,IN_STORE,IMMEDIATE,21.56,2.05,1.08,0.0,22.53,1,1,CARD,COMPLETED,POS,2025-10-17 11:24:40.861801
FT_POS_000406,TRX100406,2025-09-22,2025-09-22 22:34:40.784493,,LK_ST025,IN_STORE,IMMEDIATE,186.3,17.7,9.32,0.0,194.68,6,6,VOUCHER,VOID,POS,2025-10-17 11:24:40.861801
FT_POS_000407,TRX100407,2025-09-21,2025-09-21 16:30:40.784508,,LK_ST004,IN_STORE,IMMEDIATE,225.85,22.59,0.0,0.0,248.44,4,5,CARD,COMPLETED,POS,2025-10-17 11:24:40.861801
FT_POS_000408,TRX100408,2025-10-04,2025-10-04 07:40:40.784523,,LK_ST013,IN_STORE,IMMEDIATE,187.74,18.77,0.0,0.0,206.51,3,3,CASH,VOID,POS,2025-10-17 11:24:40.861801
FT_POS_000409,TRX100409,2025-10-09,2025-10-09 12:32:40.784538,,LK_ST020,IN_STORE,IMMEDIATE,128.94,12.89,0.0,0.0,141.83,3,3,CARD,VOID,POS,2025-10-17 11:24:40.861801
FT_POS_000410,TRX100410,2025-09-24,2025-09-24 16:41:40.784553,,LK_ST001,IN_STORE,IMMEDIATE,171.6,17.16,0.0,0.0,188.76,1,3,CASH,VOID,POS,2025-10-17 11:24:40.861801
FT_POS_000411,TRX100411,2025-09-30,2025-09-30 06:07:40.784568,,LK_ST008,IN_STORE,IMMEDIATE,553.56,55.36,0.0,0.0,608.92,7,7,CASH,RETURN,POS,2025-10-17 11:24:40.861801
FT_POS_000412,TRX100412,2025-09-28,2025-09-28 13:48:40.784583,,LK_ST014,IN_STORE,IMMEDIATE,132.86,13.29,0.0,0.0,146.15,5,7,CARD,COMPLETED,POS,2025-10-17 11:24:40.861801
FT_POS_000413,TRX100413,2025-09-24,2025-09-24 02:26:40.784598,,LK_ST016,IN_STORE,IMMEDIATE,613.41,55.21,61.34,0.0,607.28,7,7,CASH,COMPLETED,POS,2025-10-17 11:24:40.861801
FT_POS_000414,TRX100414,2025-10-15,2025-10-15 01:34:40.784613,,LK_ST014,IN_STORE,IMMEDIATE,98.94,9.4,4.95,0.0,103.39,2,2,VOUCHER,COMPLETED,POS,2025-10-17 11:24:40.861801
FT_POS_000415,TRX100415,2025-10-14,2025-10-14 14:10:40.784629,,LK_ST012,IN_STORE,IMMEDIATE,490.98,49.1,0.0,0.0,540.08,5,7,PAYWAVE,RETURN,POS,2025-10-17 11:24:40.861801
FT_POS_000416,TRX100416,2025-10-17,2025-10-17 05:13:40.784644,,LK_ST019,IN_STORE,IMMEDIATE,26.22,2.62,0.0,0.0,28.84,5,6,CARD,VOID,POS,2025-10-17 11:24:40.861801
FT_POS_000417,TRX100417,2025-09-30,2025-09-30 14:54:40.784659,,LK_ST023,IN_STORE,IMMEDIATE,245.04,24.5,0.0,0.0,269.54,6,8,CASH,RETURN,POS,2025-10-17 11:24:40.861801
FT_POS_000418,TRX100418,2025-09-21,2025-09-21 12:05:40.784674,,LK_ST015,IN_STORE,IMMEDIATE,131.4,13.14,0.0,0.0,144.54,1,3,CARD,RETURN,POS,2025-10-17 11:24:40.861801
FT_POS_000419,TRX100419,2025-10-13,2025-10-13 07:57:40.784689,,LK_ST002,IN_STORE,IMMEDIATE,396.09,35.65,39.61,0.0,392.13,7,9,VOUCHER,COMPLETED,POS,2025-10-17 11:24:40.861801
FT_POS_000420,TRX100420,2025-10-05,2025-10-05 15:25:40.784704,,LK_ST002,IN_STORE,IMMEDIATE,488.56,48.86,0.0,0.0,537.42,7,8,CARD,COMPLETED,POS,2025-10-17 11:24:40.861801
FT_POS_000421,TRX100421,2025-09-23,2025-09-23 17:36:40.784719,,LK_ST023,IN_STORE,IMMEDIATE,45.5,4.55,0.0,0.0,50.05,1,1,CARD,COMPLETED,POS,2025-10-17 11:24:40.861801
FT_POS_000422,TRX100422,2025-09-29,2025-09-29 02:49:40.784734,,LK_ST022,IN_STORE,IMMEDIATE,466.47,46.65,0.0,0.0,513.12,7,9,CASH,VOID,POS,2025-10-17 11:24:40.861801
FT_POS_000423,TRX100423,2025-09-21,2025-09-21 14:51:40.784749,,LK_ST019,IN_STORE,IMMEDIATE,182.1,18.21,0.0,0.0,200.31,1,3,VOUCHER,COMPLETED,POS,2025-10-17 11:24:40.861801
FT_POS_000424,TRX100424,2025-10-14,2025-10-14 10:10:40.784765,,LK_ST025,IN_STORE,IMMEDIATE,523.11,52.31,0.0,0.0,575.42,6,7,PAYWAVE,COMPLETED,POS,2025-10-17 11:24:40.861801
FT_POS_000425,TRX100425,2025-10-16,2025-10-16 08:19:40.784796,,LK_ST022,IN_STORE,IMMEDIATE,213.66,20.3,10.68,0.0,223.28,4,6,PAYWAVE,COMPLETED,POS,2025-10-17 11:24:40.861801
FT_POS_000426,TRX100426,2025-10-11,2025-10-11 01:34:40.784861,,LK_ST022,IN_STORE,IMMEDIATE,295.85,29.59,0.0,0.0,325.44,5,5,CASH,COMPLETED,POS,2025-10-17 11:24:40.861801
FT_POS_000427,TRX100427,2025-09-28,2025-09-28 14:13:40.784926,,LK_ST017,IN_STORE,IMMEDIATE,226.87,22.69,0.0,0.0,249.56,6,7,CARD,COMPLETED,POS,2025-10-17 11:24:40.861801
FT_POS_000428,TRX100428,2025-10-14,2025-10-14 23:07:40.784967,,LK_ST020,IN_STORE,IMMEDIATE,158.76,15.88,0.0,0.0,174.64,3,3,CASH,RETURN,POS,2025-10-17 11:24:40.861801
FT_POS_000429,TRX100429,2025-10-09,2025-10-09 15:10:40.785001,,LK_ST010,IN_STORE,IMMEDIATE,115.4,11.54,0.0,0.0,126.94,2,2,CASH,COMPLETED,POS,2025-10-17 11:24:40.861801
FT_POS_000430,TRX100430,2025-10-17,2025-10-17 08:59:40.785083,,LK_ST006,IN_STORE,IMMEDIATE,368.2,34.98,18.41,0.0,384.77,4,5,CASH,COMPLETED,POS,2025-10-17 11:24:40.861801
FT_POS_000431,TRX100431,2025-10-10,2025-10-10 07:37:40.785116,,LK_ST015,IN_STORE,IMMEDIATE,153.15,15.32,0.0,0.0,168.47,3,5,CARD,VOID,POS,2025-10-17 11:24:40.861801
FT_POS_000432,TRX100432,2025-09-17,2025-09-17 12:43:40.785148,,LK_ST022,IN_STORE,IMMEDIATE,265.5,26.55,0.0,0.0,292.05,5,5,VOUCHER,COMPLETED,POS,2025-10-17 11:24:40.861801
FT_POS_000433,TRX100433,2025-10-05,2025-10-05 22:11:40.785178,,LK_ST011,IN_STORE,IMMEDIATE,435.82,43.58,0.0,0.0,479.4,7,7,CASH,VOID,POS,2025-10-17 11:24:40.861801
FT_POS_000434,TRX100434,2025-10-15,2025-10-15 12:48:40.785225,,LK_ST005,IN_STORE,IMMEDIATE,15.72,1.57,0.0,0.0,17.29,1,1,CARD,COMPLETED,POS,2025-10-17 11:24:40.861801
FT_POS_000435,TRX100435,2025-10-13,2025-10-13 05:40:40.785275,,LK_ST001,IN_STORE,IMMEDIATE,111.65,11.16,0.0,0.0,122.81,5,5,VOUCHER,VOID,POS,2025-10-17 11:24:40.861801
FT_POS_000436,TRX100436,2025-10-08,2025-10-08 13:25:40.785315,,LK_ST008,IN_STORE,IMMEDIATE,66.08,6.61,0.0,0.0,72.69,6,7,CASH,COMPLETED,POS,2025-10-17 11:24:40.861801
FT_POS_000437,TRX100437,2025-09-18,2025-09-18 21:11:40.785345,,LK_ST021,IN_STORE,IMMEDIATE,269.31,26.93,0.0,0.0,296.24,2,3,PAYWAVE,RETURN,POS,2025-10-17 11:24:40.861801
FT_POS_000438,TRX100438,2025-09-24,2025-09-24 05:00:40.785375,,LK_ST012,IN_STORE,IMMEDIATE,13.26,1.26,0.66,0.0,13.86,6,6,VOUCHER,COMPLETED,POS,2025-10-17 11:24:40.861801
FT_POS_000439,TRX100439,2025-09-28,2025-09-28 09:46:40.785415,,LK_ST012,IN_STORE,IMMEDIATE,238.92,23.89,0.0,0.0,262.81,4,6,CASH,COMPLETED,POS,2025-10-17 11:24:40.861801
FT_POS_000440,TRX100440,2025-10-11,2025-10-11 18:26:40.785446,,LK_ST005,IN_STORE,IMMEDIATE,16.6,1.49,1.66,0.0,16.43,4,4,VOUCHER,VOID,POS,2025-10-17 11:24:40.861801
FT_POS_000441,TRX100441,2025-09-23,2025-09-23 09:50:40.785482,,LK_ST007,IN_STORE,IMMEDIATE,349.32,34.93,0.0,0.0,384.25,2,4,VOUCHER,COMPLETED,POS,2025-10-17 11:24:40.861801
FT_POS_000442,TRX100442,2025-10-13,2025-10-13 07:24:40.785515,,LK_ST004,IN_STORE,IMMEDIATE,241.8,21.76,24.18,0.0,239.38,3,3,VOUCHER,RETURN,POS,2025-10-17 11:24:40.861801
FT_POS_000443,TRX100443,2025-10-09,2025-10-09 23:29:40.785544,,LK_ST006,IN_STORE,IMMEDIATE,111.15,10.56,5.56,0.0,116.15,3,5,VOUCHER,COMPLETED,POS,2025-10-17 11:24:40.861801
FT_POS_000444,TRX100444,2025-10-13,2025-10-13 23:02:40.785576,,LK_ST013,IN_STORE,IMMEDIATE,20.56,2.06,0.0,0.0,22.62,4,4,VOUCHER,COMPLETED,POS,2025-10-17 11:24:40.861801
FT_POS_000445,TRX100445,2025-10-03,2025-10-03 01:15:40.785608,,LK_ST020,IN_STORE,IMMEDIATE,207.54,19.72,10.38,0.0,216.88,4,6,VOUCHER,RETURN,POS,2025-10-17 11:24:40.861801
FT_POS_000446,TRX100446,2025-10-14,2025-10-14 14:11:40.785638,,LK_ST015,IN_STORE,IMMEDIATE,165.06,16.51,0.0,0.0,181.57,7,7,CASH,VOID,POS,2025-10-17 11:24:40.861801
FT_POS_000447,TRX100447,2025-10-02,2025-10-02 01:56:40.785678,,LK_ST003,IN_STORE,IMMEDIATE,54.64,4.92,5.46,0.0,54.1,1,1,PAYWAVE,RETURN,POS,2025-10-17 11:24:40.861801
FT_POS_000448,TRX100448,2025-10-07,2025-10-07 23:55:40.785707,,LK_ST023,IN_STORE,IMMEDIATE,170.82,17.08,0.0,0.0,187.9,7,9,CARD,RETURN,POS,2025-10-17 11:24:40.861801
FT_POS_000449,TRX100449,2025-10-09,2025-10-09 11:20:40.785764,,LK_ST008,IN_STORE,IMMEDIATE,589.12,58.91,0.0,0.0,648.03,7,8,VOUCHER,COMPLETED,POS,2025-10-17 11:24:40.861801
FT_POS_000450,TRX100450,2025-09-28,2025-09-28 03:42:40.785802,,LK_ST020,IN_STORE,IMMEDIATE,343.75,34.38,0.0,0.0,378.13,3,5,CARD,RETURN,POS,2025-10-17 11:24:40.861801
FT_POS_000451,TRX100451,2025-10-06,2025-10-06 10:28:40.785834,,LK_ST016,IN_STORE,IMMEDIATE,75.78,6.82,7.58,0.0,75.02,2,3,CASH,RETURN,POS,2025-10-17 11:24:40.861801
FT_POS_000452,TRX100452,2025-09-25,2025-09-25 15:57:40.785864,,LK_ST013,IN_STORE,IMMEDIATE,217.5,21.75,0.0,0.0,239.25,3,3,VOUCHER,COMPLETED,POS,2025-10-17 11:24:40.861801
FT_POS_000453,TRX100453,2025-09-23,2025-09-23 00:48:40.785895,,LK_ST018,IN_STORE,IMMEDIATE,188.4,18.84,0.0,0.0,207.24,1,3,PAYWAVE,VOID,POS,2025-10-17 11:24:40.861801
FT_POS_000454,TRX100454,2025-10-03,2025-10-03 07:13:40.785928,,LK_ST010,IN_STORE,IMMEDIATE,264.72,25.15,13.24,0.0,276.63,6,8,CARD,COMPLETED,POS,2025-10-17 11:24:40.861801
FT_POS_000455,TRX100455,2025-10-12,2025-10-12 18:36:40.785959,,LK_ST019,IN_STORE,IMMEDIATE,447.3,42.49,22.36,0.0,467.43,4,6,VOUCHER,COMPLETED,POS,2025-10-17 11:24:40.861801
FT_POS_000456,TRX100456,2025-09-23,2025-09-23 23:29:40.786007,,LK_ST017,IN_STORE,IMMEDIATE,385.25,38.53,0.0,0.0,423.78,4,5,CASH,COMPLETED,POS,2025-10-17 11:24:40.861801
FT_POS_000457,TRX100457,2025-09-19,2025-09-19 21:10:40.786049,,LK_ST024,IN_STORE,IMMEDIATE,57.86,5.79,0.0,0.0,63.65,1,2,PAYWAVE,COMPLETED,POS,2025-10-17 11:24:40.861801
FT_POS_000458,TRX100458,2025-10-11,2025-10-11 23:26:40.786133,,LK_ST019,IN_STORE,IMMEDIATE,235.48,23.55,0.0,0.0,259.03,7,7,CARD,COMPLETED,POS,2025-10-17 11:24:40.861801
FT_POS_000459,TRX100459,2025-09-18,2025-09-18 15:35:40.786174,,LK_ST023,IN_STORE,IMMEDIATE,6.57,0.66,0.0,0.0,7.23,2,3,CARD,COMPLETED,POS,2025-10-17 11:24:40.861801
FT_POS_000460,TRX100460,2025-10-04,2025-10-04 10:16:40.786220,,LK_ST005,IN_STORE,IMMEDIATE,150.25,15.02,0.0,0.0,165.27,4,5,VOUCHER,COMPLETED,POS,2025-10-17 11:24:40.861801
FT_POS_000461,TRX100461,2025-10-12,2025-10-12 15:59:40.786251,,LK_ST021,IN_STORE,IMMEDIATE,303.9,27.35,30.39,0.0,300.86,5,5,PAYWAVE,VOID,POS,2025-10-17 11:24:40.861801
FT_POS_000462,TRX100462,2025-09-19,2025-09-19 10:30:40.786280,,LK_ST023,IN_STORE,IMMEDIATE,469.08,46.91,0.0,0.0,515.99,7,9,PAYWAVE,VOID,POS,2025-10-17 11:24:40.861801
FT_POS_000463,TRX100463,2025-10-15,2025-10-15 05:48:40.786309,,LK_ST009,IN_STORE,IMMEDIATE,36.36,3.64,0.0,0.0,40.0,4,6,PAYWAVE,COMPLETED,POS,2025-10-17 11:24:40.861801
FT_POS_000464,TRX100464,2025-09-27,2025-09-27 06:52:40.786338,,LK_ST012,IN_STORE,IMMEDIATE,129.6,12.96,0.0,0.0,142.56,5,5,PAYWAVE,COMPLETED,POS,2025-10-17 11:24:40.861801
FT_POS_000465,TRX100465,2025-09-30,2025-09-30 17:11:40.786369,,LK_ST021,IN_STORE,IMMEDIATE,91.62,9.16,0.0,0.0,100.78,1,3,CASH,COMPLETED,POS,2025-10-17 11:24:40.861801
FT_POS_000466,TRX100466,2025-10-06,2025-10-06 02:05:40.786400,,LK_ST001,IN_STORE,IMMEDIATE,115.4,11.54,0.0,0.0,126.94,1,2,PAYWAVE,VOID,POS,2025-10-17 11:24:40.861801
FT_POS_000467,TRX100467,2025-09-26,2025-09-26 18:01:40.786430,,LK_ST001,IN_STORE,IMMEDIATE,342.93,34.29,0.0,0.0,377.22,7,7,CARD,RETURN,POS,2025-10-17 11:24:40.861801
FT_POS_000468,TRX100468,2025-09-21,2025-09-21 00:51:40.786480,,LK_ST015,IN_STORE,IMMEDIATE,71.52,7.15,0.0,0.0,78.67,4,4,CARD,COMPLETED,POS,2025-10-17 11:24:40.861801
FT_POS_000469,TRX100469,2025-09-22,2025-09-22 17:56:40.786542,,LK_ST002,IN_STORE,IMMEDIATE,255.3,22.98,25.53,0.0,252.75,3,3,CASH,RETURN,POS,2025-10-17 11:24:40.861801
FT_POS_000470,TRX100470,2025-09-23,2025-09-23 04:54:40.786602,,LK_ST022,IN_STORE,IMMEDIATE,218.12,21.81,0.0,0.0,239.93,5,7,CARD,RETURN,POS,2025-10-17 11:24:40.861801
FT_POS_000471,TRX100471,2025-09-23,2025-09-23 20:42:40.786655,,LK_ST016,IN_STORE,IMMEDIATE,76.68,6.9,7.67,0.0,75.91,2,2,CARD,VOID,POS,2025-10-17 11:24:40.861801
FT_POS_000472,TRX100472,2025-09-29,2025-09-29 12:41:40.786705,,LK_ST025,IN_STORE,IMMEDIATE,113.12,10.75,5.66,0.0,118.21,4,4,PAYWAVE,RETURN,POS,2025-10-17 11:24:40.861801
